origin,sector,destination,value
ROW,ENR,VNM,12870.547761652571
ROW,ENR,THA,41245.67366118498
ROW,ENR,MYS,11882.81112962852
ROW,ENR,IDN,24572.48791016343
ROW,ENR,SGP,1.0
ROW,ENR,PHL,9122.59325265694
ROW,ENR,IND,196037.35729188065
ROW,ENR,MEX,7846.309282220689
ROW,ENR,ROW,388212.82973560016
ROW,CHM,CHN,60021.219087517326
ROW,CHM,USA,161138.77228007355
ROW,CHM,JPN,21617.763407723745
ROW,CHM,KOR,3.364792950436822
ROW,CHM,EU27,404661.965268752
ROW,CHM,VNM,8819.427492240422
ROW,CHM,THA,6491.688212293011
ROW,CHM,MYS,1.0
ROW,CHM,IDN,5670.576553972805
ROW,CHM,SGP,1.0
ROW,CHM,PHL,1690.4518293017973
ROW,CHM,IND,39460.14958134653
ROW,CHM,MEX,22174.20118518635
ROW,CHM,ROW,593211.3243086421
ROW,TXL,CHN,7962.142236918637
ROW,TXL,USA,95843.38196384281
ROW,TXL,JPN,11141.843482577984
ROW,TXL,KOR,106.75101008571437
ROW,TXL,EU27,193068.209080293
ROW,TXL,VNM,1.0
ROW,TXL,THA,1.0
ROW,TXL,MYS,1.0
ROW,TXL,IDN,1.0
ROW,TXL,SGP,1.0
ROW,TXL,PHL,1.0
ROW,TXL,IND,213.52025346415485
ROW,TXL,MEX,208.6821670488298
ROW,TXL,ROW,151148.08880576876
ROW,WDP,CHN,17302.980554001664
ROW,WDP,USA,46858.13729790343
ROW,WDP,JPN,3354.716888047964
ROW,WDP,KOR,1553.6263965484486
ROW,WDP,EU27,36728.910835154
ROW,WDP,VNM,1.0
ROW,WDP,THA,203.00810934642823
ROW,WDP,MYS,1.0
ROW,WDP,IDN,622.2089352458629
ROW,WDP,SGP,373.8243841305857
ROW,WDP,PHL,44.30528868142255
ROW,WDP,IND,2962.020612232085
ROW,WDP,MEX,2319.7989919795837
ROW,WDP,ROW,326495.7607067287
ROW,NMM,CHN,82335.1085259406
ROW,NMM,USA,112133.36400081916
ROW,NMM,JPN,21774.17752029073
ROW,NMM,KOR,8187.895237318662
ROW,NMM,EU27,287662.65825098305
ROW,NMM,VNM,3669.688295137341
ROW,NMM,THA,4113.648664796008
ROW,NMM,MYS,1.0
ROW,NMM,IDN,5069.523776003181
ROW,NMM,SGP,1.0
ROW,NMM,PHL,1.0
ROW,NMM,IND,9101.7454897059
ROW,NMM,MEX,15468.258882487396
ROW,NMM,ROW,952911.0463565175
ROW,MAC,CHN,13713.501929448059
ROW,MAC,USA,1.0
ROW,MAC,JPN,6843.428152295863
ROW,MAC,KOR,205.97568137665803
ROW,MAC,EU27,215984.888734307
ROW,MAC,VNM,1.0
ROW,MAC,THA,1.0
ROW,MAC,MYS,1.0
ROW,MAC,IDN,4080.6746668590204
ROW,MAC,SGP,1.0
ROW,MAC,PHL,97.88147372907497
ROW,MAC,IND,2750.1399297401113
ROW,MAC,MEX,4827.085733460888
ROW,MAC,ROW,107095.34369878337
ROW,ELE,CHN,247447.56347392328
ROW,ELE,USA,182797.03195838502
ROW,ELE,JPN,42771.424557095044
ROW,ELE,KOR,31227.29766226541
ROW,ELE,EU27,561780.697271548
ROW,ELE,VNM,14778.33740786367
ROW,ELE,THA,15041.803347997753
ROW,ELE,MYS,1.0
ROW,ELE,IDN,1266.458698821738
ROW,ELE,SGP,1.0
ROW,ELE,PHL,3503.674501031295
ROW,ELE,IND,17950.078261987008
ROW,ELE,MEX,56724.10041118201
ROW,ELE,ROW,1.0
ROW,VEH,CHN,20843.263074001763
ROW,VEH,USA,211941.52275903808
ROW,VEH,JPN,9763.809322190471
ROW,VEH,KOR,4328.4525690778755
ROW,VEH,EU27,175159.790323779
ROW,VEH,VNM,1.0
ROW,VEH,THA,2996.8744346835592
ROW,VEH,MYS,1.0
ROW,VEH,IDN,1.0
ROW,VEH,SGP,1.0
ROW,VEH,PHL,25.57821713676458
ROW,VEH,IND,13515.13115071975
ROW,VEH,MEX,4527.974322357877
ROW,VEH,ROW,240636.04582701466
ROW,OTM,CHN,18901.834949555825
ROW,OTM,USA,87176.11474618808
ROW,OTM,JPN,9922.980543492875
ROW,OTM,KOR,8138.760795341841
ROW,OTM,EU27,143123.665088997
ROW,OTM,VNM,1.0
ROW,OTM,THA,1.0
ROW,OTM,MYS,1.0
ROW,OTM,IDN,1.0
ROW,OTM,SGP,1.0
ROW,OTM,PHL,1.0
ROW,OTM,IND,8505.515308987735
ROW,OTM,MEX,1.0
ROW,OTM,ROW,121039.23756743659
ROW,SRV,CHN,432680.1620846022
ROW,SRV,USA,460685.78003507666
ROW,SRV,JPN,106406.5239565798
ROW,SRV,KOR,82795.0354243993
ROW,SRV,EU27,360988.2078781059
ROW,SRV,VNM,33230.466407774795
ROW,SRV,THA,41665.103920942885
ROW,SRV,MYS,20490.902929933975
ROW,SRV,IDN,37344.321363026065
ROW,SRV,SGP,39108.30497251041
ROW,SRV,PHL,24876.922016615667
ROW,SRV,IND,116502.6190371089
ROW,SRV,MEX,95128.00905804533
ROW,SRV,ROW,24449542.418915275
